filename,width,height,class,xmin,ymin,xmax,ymax
8172.jpg,1440,1920,needle,1004,1325,1063,1391
8172.jpg,1440,1920,needle,1161,938,1212,998
8172.jpg,1440,1920,needle,897,910,949,969
8172.jpg,1440,1920,needle,312,863,372,925
8172.jpg,1440,1920,needle,313,794,370,849
8172.jpg,1440,1920,needle,292,757,353,808
8172.jpg,1440,1920,needle,219,718,274,774
8172.jpg,1440,1920,needle,187,619,242,681
8172.jpg,1440,1920,needle,802,574,853,627
8172.jpg,1440,1920,needle,932,555,985,628
8172.jpg,1440,1920,needle,1333,730,1388,803
8173.jpg,1440,1920,needle,303,458,352,515
8173.jpg,1440,1920,needle,906,518,946,570
8173.jpg,1440,1920,needle,868,554,913,603
8173.jpg,1440,1920,needle,961,643,1012,706
8173.jpg,1440,1920,needle,306,568,349,614
8173.jpg,1440,1920,needle,392,600,439,647
8173.jpg,1440,1920,needle,284,596,324,642
8173.jpg,1440,1920,needle,366,663,418,717
8173.jpg,1440,1920,needle,242,683,293,741
8173.jpg,1440,1920,needle,288,733,329,790
8173.jpg,1440,1920,needle,216,885,272,940
8173.jpg,1440,1920,needle,141,939,191,996
8173.jpg,1440,1920,needle,186,1124,232,1182
8173.jpg,1440,1920,needle,143,1236,193,1297
8173.jpg,1440,1920,needle,470,1140,517,1188
8173.jpg,1440,1920,needle,908,1128,955,1180
8173.jpg,1440,1920,needle,380,1036,424,1081
8173.jpg,1440,1920,needle,385,972,431,1022
8173.jpg,1440,1920,needle,851,910,899,959
8173.jpg,1440,1920,needle,1360,1078,1406,1134
8174.jpg,1440,1920,needle,26,1049,77,1103
8174.jpg,1440,1920,needle,218,920,256,964
8174.jpg,1440,1920,needle,118,681,159,731
8174.jpg,1440,1920,needle,177,625,221,674
8174.jpg,1440,1920,needle,553,710,589,757
8174.jpg,1440,1920,needle,555,787,594,831
8174.jpg,1440,1920,needle,335,958,376,1005
8174.jpg,1440,1920,needle,369,1158,410,1202
8174.jpg,1440,1920,needle,190,1224,235,1271
8174.jpg,1440,1920,needle,688,1165,728,1206
8174.jpg,1440,1920,needle,808,1148,851,1193
8174.jpg,1440,1920,needle,595,995,636,1036
8174.jpg,1440,1920,needle,630,787,667,830
8174.jpg,1440,1920,needle,723,850,761,892
8174.jpg,1440,1920,needle,1035,792,1068,842
8174.jpg,1440,1920,needle,1110,876,1152,929
8174.jpg,1440,1920,needle,1193,1287,1233,1334
8174.jpg,1440,1920,needle,1242,1079,1283,1123
8174.jpg,1440,1920,needle,1368,1354,1409,1401
8174.jpg,1440,1920,needle,1270,1254,1300,1289
8175.jpg,1440,1920,needle,39,702,81,751
8175.jpg,1440,1920,needle,80,719,122,766
8175.jpg,1440,1920,needle,234,697,278,743
8175.jpg,1440,1920,needle,52,898,101,951
8175.jpg,1440,1920,needle,142,914,188,964
8175.jpg,1440,1920,needle,198,929,239,969
8175.jpg,1440,1920,needle,186,968,228,1009
8175.jpg,1440,1920,needle,85,1023,127,1069
8175.jpg,1440,1920,needle,110,1106,153,1153
8175.jpg,1440,1920,needle,684,987,727,1039
8175.jpg,1440,1920,needle,581,892,616,932
8175.jpg,1440,1920,needle,409,873,447,914
8175.jpg,1440,1920,needle,750,628,779,674
8175.jpg,1440,1920,needle,617,765,662,805
8175.jpg,1440,1920,needle,900,855,937,893
8175.jpg,1440,1920,needle,1164,902,1201,942
8175.jpg,1440,1920,needle,1107,750,1147,796
8175.jpg,1440,1920,needle,1343,1057,1384,1108
8175.jpg,1440,1920,needle,1237,1046,1276,1088
8175.jpg,1440,1920,needle,1239,1270,1278,1313
8176.jpg,1440,1920,needle,223,546,278,614
8176.jpg,1440,1920,needle,64,993,113,1041
8176.jpg,1440,1920,needle,95,1023,149,1072
8176.jpg,1440,1920,needle,260,1059,310,1108
8176.jpg,1440,1920,needle,281,1100,334,1148
8176.jpg,1440,1920,needle,334,1191,397,1244
8176.jpg,1440,1920,needle,354,1248,408,1298
8176.jpg,1440,1920,needle,346,1377,402,1434
8176.jpg,1440,1920,needle,880,1277,926,1337
8176.jpg,1440,1920,needle,773,1099,821,1148
8176.jpg,1440,1920,needle,1115,1104,1166,1156
8176.jpg,1440,1920,needle,1123,839,1171,893
8176.jpg,1440,1920,needle,196,846,241,898
8176.jpg,1440,1920,needle,173,804,220,857
8176.jpg,1440,1920,needle,212,786,261,839
8176.jpg,1440,1920,needle,171,748,223,796
8176.jpg,1440,1920,needle,337,729,393,779
8176.jpg,1440,1920,needle,302,624,355,676
8176.jpg,1440,1920,needle,1355,751,1408,809
8176.jpg,1440,1920,needle,1213,654,1263,708
IMG_5830.jpg,1440,1920,needle,501,487,535,524
IMG_5830.jpg,1440,1920,needle,432,671,469,714
IMG_5830.jpg,1440,1920,needle,808,846,842,879
IMG_5830.jpg,1440,1920,needle,801,998,830,1036
IMG_5830.jpg,1440,1920,needle,682,1167,712,1201
IMG_5830.jpg,1440,1920,needle,730,1233,761,1267
IMG_5830.jpg,1440,1920,needle,946,1214,973,1247
IMG_5830.jpg,1440,1920,needle,943,1172,972,1205
IMG_5830.jpg,1440,1920,needle,989,1178,1023,1215
IMG_5830.jpg,1440,1920,needle,1120,1090,1153,1132
IMG_5832.jpg,1440,1920,needle,177,310,215,362
IMG_5832.jpg,1440,1920,needle,546,544,581,593
IMG_5832.jpg,1440,1920,needle,1067,757,1112,803
IMG_5832.jpg,1440,1920,needle,1252,1102,1293,1148
IMG_5832.jpg,1440,1920,needle,1222,1212,1261,1259
IMG_5832.jpg,1440,1920,needle,1150,1204,1192,1242
IMG_5832.jpg,1440,1920,needle,803,1263,850,1307
IMG_5832.jpg,1440,1920,needle,834,1363,881,1410
IMG_5832.jpg,1440,1920,needle,859,1283,896,1329
IMG_5832.jpg,1440,1920,needle,626,807,665,847
IMG_5835.jpg,1440,1920,needle,970,1408,1008,1452
IMG_5835.jpg,1440,1920,needle,1004,941,1045,981
IMG_5835.jpg,1440,1920,needle,1267,943,1309,986
IMG_5835.jpg,1440,1920,needle,1163,856,1206,896
IMG_5835.jpg,1440,1920,needle,1261,844,1305,889
IMG_5835.jpg,1440,1920,needle,848,923,882,964
IMG_5835.jpg,1440,1920,needle,793,1048,830,1091
IMG_5835.jpg,1440,1920,needle,636,937,672,976
IMG_5835.jpg,1440,1920,needle,374,443,407,486
IMG_5835.jpg,1440,1920,needle,107,209,145,252
IMG_5836.jpg,1440,1920,needle,1298,713,1339,759
IMG_5836.jpg,1440,1920,needle,813,754,847,790
IMG_5836.jpg,1440,1920,needle,1149,767,1183,801
IMG_5836.jpg,1440,1920,needle,1254,783,1291,821
IMG_5836.jpg,1440,1920,needle,1247,958,1286,1003
IMG_5836.jpg,1440,1920,needle,864,872,902,917
IMG_5836.jpg,1440,1920,needle,1105,1065,1140,1108
IMG_5836.jpg,1440,1920,needle,994,1338,1029,1378
IMG_5836.jpg,1440,1920,needle,343,546,379,591
IMG_5836.jpg,1440,1920,needle,144,449,179,492
IMG_5890.jpg,1440,1920,needle,234,1227,271,1272
IMG_5890.jpg,1440,1920,needle,1271,966,1314,1014
IMG_5890.jpg,1440,1920,needle,670,658,707,699
IMG_5890.jpg,1440,1920,needle,633,434,674,487
IMG_5890.jpg,1440,1920,needle,550,466,592,506
IMG_5890.jpg,1440,1920,needle,608,710,649,750
IMG_5890.jpg,1440,1920,needle,667,750,715,791
IMG_5890.jpg,1440,1920,needle,595,803,626,838
IMG_5890.jpg,1440,1920,needle,799,829,836,872
IMG_5890.jpg,1440,1920,needle,242,781,279,825
IMG_5890.jpg,1440,1920,needle,181,844,221,886
IMG_5890.jpg,1440,1920,needle,79,1389,119,1437
IMG_5892.jpg,1440,1920,needle,1284,404,1325,452
IMG_5892.jpg,1440,1920,needle,570,357,602,404
IMG_5892.jpg,1440,1920,needle,548,607,583,661
IMG_5892.jpg,1440,1920,needle,924,779,964,827
IMG_5892.jpg,1440,1920,needle,545,803,581,855
IMG_5892.jpg,1440,1920,needle,521,984,552,1014
IMG_5892.jpg,1440,1920,needle,512,965,539,994
IMG_5892.jpg,1440,1920,needle,704,968,733,1004
IMG_5892.jpg,1440,1920,needle,721,993,754,1028
IMG_5892.jpg,1440,1920,needle,148,1351,187,1398
IMG_5892.jpg,1440,1920,needle,267,1108,301,1159
IMG_5892.jpg,1440,1920,needle,191,978,224,1028
IMG_5910.jpg,1440,1920,needle,1137,729,1185,775
IMG_5910.jpg,1440,1920,needle,1342,781,1384,829
IMG_5910.jpg,1440,1920,needle,837,1026,874,1071
IMG_5910.jpg,1440,1920,needle,604,989,633,1033
IMG_5910.jpg,1440,1920,needle,541,868,571,908
IMG_5910.jpg,1440,1920,needle,521,791,548,835
IMG_5910.jpg,1440,1920,needle,158,1361,193,1405
IMG_5910.jpg,1440,1920,needle,221,1540,257,1587
IMG_5910.jpg,1440,1920,needle,288,1281,324,1324
IMG_5910.jpg,1440,1920,needle,499,1271,535,1321
IMG_5910.jpg,1440,1920,needle,557,1226,592,1270
IMG_5910.jpg,1440,1920,needle,683,1067,710,1102
IMG_5910.jpg,1440,1920,needle,674,998,702,1036
IMG_5913.jpg,1440,1920,needle,693,586,736,637
IMG_5913.jpg,1440,1920,needle,1175,519,1216,567
IMG_5913.jpg,1440,1920,needle,1055,1062,1094,1113
IMG_5913.jpg,1440,1920,needle,836,1124,875,1172
IMG_5913.jpg,1440,1920,needle,510,1478,546,1524
IMG_5913.jpg,1440,1920,needle,180,1308,220,1352
IMG_5913.jpg,1440,1920,needle,195,1211,233,1254
IMG_5913.jpg,1440,1920,needle,324,1079,360,1120
IMG_5913.jpg,1440,1920,needle,373,926,417,972
IMG_5913.jpg,1440,1920,needle,401,801,444,848
IMG_5913.jpg,1440,1920,needle,674,792,712,831
IMG_5913.jpg,1440,1920,needle,673,875,711,918
IMG_5913.jpg,1440,1920,needle,631,348,674,403
IMG_5915.jpg,1440,1920,needle,684,351,729,407
IMG_5915.jpg,1440,1920,needle,339,500,386,550
IMG_5915.jpg,1440,1920,needle,691,437,736,490
IMG_5915.jpg,1440,1920,needle,234,648,284,705
IMG_5915.jpg,1440,1920,needle,267,925,315,980
IMG_5915.jpg,1440,1920,needle,1219,876,1273,932
IMG_5915.jpg,1440,1920,needle,629,558,674,610
IMG_5915.jpg,1440,1920,needle,708,1286,758,1342
IMG_5915.jpg,1440,1920,needle,943,1348,988,1396
IMG_5915.jpg,1440,1920,needle,290,1236,332,1284
IMG_5915.jpg,1440,1920,needle,121,931,169,978
IMG_5915.jpg,1440,1920,needle,103,968,150,1023
IMG_5915.jpg,1440,1920,needle,650,498,691,541
IMG_5946.jpg,1440,1920,needle,850,425,884,466
IMG_5946.jpg,1440,1920,needle,693,505,727,546
IMG_5946.jpg,1440,1920,needle,648,557,682,595
IMG_5946.jpg,1440,1920,needle,1151,517,1186,558
IMG_5946.jpg,1440,1920,needle,1294,437,1329,482
IMG_5946.jpg,1440,1920,needle,1324,818,1358,859
IMG_5946.jpg,1440,1920,needle,1197,724,1233,764
IMG_5946.jpg,1440,1920,needle,1286,842,1322,881
IMG_5946.jpg,1440,1920,needle,652,985,685,1027
IMG_5946.jpg,1440,1920,needle,294,1368,330,1412
IMG_5946.jpg,1440,1920,needle,252,1262,287,1307
IMG_5946.jpg,1440,1920,needle,778,1196,810,1240
IMG_5946.jpg,1440,1920,needle,614,657,649,699
IMG_5946.jpg,1440,1920,needle,85,1804,122,1854
IMG_5947.jpg,1440,1920,needle,663,241,704,291
IMG_5947.jpg,1440,1920,needle,974,177,1012,225
IMG_5947.jpg,1440,1920,needle,1197,384,1238,432
IMG_5947.jpg,1440,1920,needle,1268,466,1309,515
IMG_5947.jpg,1440,1920,needle,1298,553,1333,604
IMG_5947.jpg,1440,1920,needle,1217,581,1250,631
IMG_5947.jpg,1440,1920,needle,954,795,990,840
IMG_5947.jpg,1440,1920,needle,502,679,539,726
IMG_5947.jpg,1440,1920,needle,623,413,663,464
IMG_5947.jpg,1440,1920,needle,307,1496,340,1545
IMG_5947.jpg,1440,1920,needle,202,1804,243,1854
IMG_5947.jpg,1440,1920,needle,394,1369,429,1416
IMG_5947.jpg,1440,1920,needle,627,1095,660,1142
IMG_5947.jpg,1440,1920,needle,553,1245,581,1288
IMG_5948.jpg,1440,1920,needle,1225,574,1273,628
IMG_5948.jpg,1440,1920,needle,750,556,796,613
IMG_5948.jpg,1440,1920,needle,1319,858,1362,910
IMG_5948.jpg,1440,1920,needle,1207,938,1247,983
IMG_5948.jpg,1440,1920,needle,1235,988,1280,1038
IMG_5948.jpg,1440,1920,needle,1050,1094,1095,1143
IMG_5948.jpg,1440,1920,needle,543,1212,583,1262
IMG_5948.jpg,1440,1920,needle,255,1584,301,1639
IMG_5948.jpg,1440,1920,needle,511,1303,554,1356
IMG_5948.jpg,1440,1920,needle,611,1242,643,1288
IMG_5948.jpg,1440,1920,needle,500,1013,545,1065
IMG_5948.jpg,1440,1920,needle,121,1620,160,1674
IMG_5948.jpg,1440,1920,needle,135,1677,180,1735
IMG_5948.jpg,1440,1920,needle,162,1592,196,1648
IMG_5965.jpg,1440,1920,needle,478,591,535,656
IMG_5965.jpg,1440,1920,needle,477,529,530,589
IMG_5965.jpg,1440,1920,needle,283,603,333,666
IMG_5965.jpg,1440,1920,needle,215,772,273,830
IMG_5965.jpg,1440,1920,needle,167,790,224,856
IMG_5965.jpg,1440,1920,needle,150,1067,210,1127
IMG_5965.jpg,1440,1920,needle,210,1372,248,1418
IMG_5965.jpg,1440,1920,needle,237,1392,272,1442
IMG_5965.jpg,1440,1920,needle,533,1040,591,1109
IMG_5965.jpg,1440,1920,needle,681,1213,737,1279
IMG_5965.jpg,1440,1920,needle,1054,1197,1105,1255
IMG_5965.jpg,1440,1920,needle,1241,1123,1293,1186
IMG_5965.jpg,1440,1920,needle,1254,1084,1308,1141
IMG_5965.jpg,1440,1920,needle,1360,1023,1423,1086
IMG_5965.jpg,1440,1920,needle,1253,641,1315,709
IMG_5990.jpg,1440,1920,needle,609,514,660,566
IMG_5990.jpg,1440,1920,needle,642,597,690,644
IMG_5990.jpg,1440,1920,needle,1001,816,1046,862
IMG_5990.jpg,1440,1920,needle,914,904,953,947
IMG_5990.jpg,1440,1920,needle,1304,1169,1346,1212
IMG_5990.jpg,1440,1920,needle,1349,1160,1387,1203
IMG_5990.jpg,1440,1920,needle,1369,1131,1412,1174
IMG_5990.jpg,1440,1920,needle,1072,1116,1110,1154
IMG_5990.jpg,1440,1920,needle,1142,1054,1176,1100
IMG_5990.jpg,1440,1920,needle,766,1252,811,1304
IMG_5990.jpg,1440,1920,needle,456,1354,495,1403
IMG_5990.jpg,1440,1920,needle,33,1681,79,1737
IMG_5990.jpg,1440,1920,needle,138,1460,180,1516
IMG_5990.jpg,1440,1920,needle,228,1347,264,1406
IMG_5990.jpg,1440,1920,needle,343,1361,384,1410
IMG_5990.jpg,1440,1920,needle,521,1266,556,1314
IMG_5991.jpg,1440,1920,needle,114,551,171,608
IMG_5991.jpg,1440,1920,needle,544,884,597,939
IMG_5991.jpg,1440,1920,needle,89,1495,144,1558
IMG_5991.jpg,1440,1920,needle,544,1051,595,1108
IMG_5991.jpg,1440,1920,needle,538,1113,595,1165
IMG_5991.jpg,1440,1920,needle,567,1321,624,1387
IMG_5991.jpg,1440,1920,needle,846,289,903,346
IMG_5991.jpg,1440,1920,needle,843,338,894,386
IMG_5991.jpg,1440,1920,needle,851,381,899,434
IMG_5991.jpg,1440,1920,needle,1264,756,1318,812
IMG_5991.jpg,1440,1920,needle,1346,721,1405,776
IMG_5991.jpg,1440,1920,needle,1360,768,1409,814
IMG_5991.jpg,1440,1920,needle,1359,873,1406,927
IMG_5991.jpg,1440,1920,needle,1365,838,1410,884
IMG_5991.jpg,1440,1920,needle,1360,804,1399,847
IMG_5991.jpg,1440,1920,needle,976,962,1031,1013
IMG_5995.jpg,1440,1920,needle,57,855,104,900
IMG_5995.jpg,1440,1920,needle,300,802,343,853
IMG_5995.jpg,1440,1920,needle,305,602,354,653
IMG_5995.jpg,1440,1920,needle,668,405,719,457
IMG_5995.jpg,1440,1920,needle,1056,731,1089,766
IMG_5995.jpg,1440,1920,needle,1084,751,1118,792
IMG_5995.jpg,1440,1920,needle,1251,900,1299,946
IMG_5995.jpg,1440,1920,needle,1346,976,1386,1022
IMG_5995.jpg,1440,1920,needle,1167,926,1214,974
IMG_5995.jpg,1440,1920,needle,1126,1044,1165,1085
IMG_5995.jpg,1440,1920,needle,713,1043,755,1090
IMG_5995.jpg,1440,1920,needle,699,1137,742,1189
IMG_5995.jpg,1440,1920,needle,655,1097,701,1145
IMG_5995.jpg,1440,1920,needle,447,1075,495,1128
IMG_5995.jpg,1440,1920,needle,370,1228,413,1279
IMG_5995.jpg,1440,1920,needle,15,1444,64,1498
IMG_5998.jpg,1440,1920,needle,539,274,603,345
IMG_5998.jpg,1440,1920,needle,1330,478,1394,544
IMG_5998.jpg,1440,1920,needle,1241,508,1298,570
IMG_5998.jpg,1440,1920,needle,1292,563,1349,625
IMG_5998.jpg,1440,1920,needle,1262,618,1323,681
IMG_5998.jpg,1440,1920,needle,1255,713,1312,776
IMG_5998.jpg,1440,1920,needle,1282,767,1329,817
IMG_5998.jpg,1440,1920,needle,1255,868,1305,930
IMG_5998.jpg,1440,1920,needle,281,1281,324,1343
IMG_5998.jpg,1440,1920,needle,107,1343,155,1403
IMG_5998.jpg,1440,1920,needle,99,1391,149,1460
IMG_5998.jpg,1440,1920,needle,301,1417,358,1487
IMG_5998.jpg,1440,1920,needle,308,1316,352,1376
IMG_5998.jpg,1440,1920,needle,606,1207,645,1267
IMG_5998.jpg,1440,1920,needle,629,1256,678,1304
IMG_5998.jpg,1440,1920,needle,618,1324,672,1389
IMG_6001.jpg,1440,1920,needle,119,729,174,789
IMG_6001.jpg,1440,1920,needle,687,234,749,304
IMG_6001.jpg,1440,1920,needle,1354,571,1407,622
IMG_6001.jpg,1440,1920,needle,1334,613,1390,656
IMG_6001.jpg,1440,1920,needle,1352,648,1402,698
IMG_6001.jpg,1440,1920,needle,1238,769,1292,830
IMG_6001.jpg,1440,1920,needle,380,981,441,1045
IMG_6001.jpg,1440,1920,needle,45,998,104,1061
IMG_6001.jpg,1440,1920,needle,618,1108,676,1173
IMG_6001.jpg,1440,1920,needle,445,1409,497,1471
IMG_6001.jpg,1440,1920,needle,397,1511,455,1574
IMG_6001.jpg,1440,1920,needle,705,1396,765,1461
IMG_6001.jpg,1440,1920,needle,1305,1044,1359,1108
IMG_6001.jpg,1440,1920,needle,1340,1103,1390,1163
IMG_6001.jpg,1440,1920,needle,1234,1234,1289,1296
IMG_6001.jpg,1440,1920,needle,744,1329,797,1380
IMG_6004.jpg,1440,1920,needle,614,836,669,894
IMG_6004.jpg,1440,1920,needle,656,1018,703,1071
IMG_6004.jpg,1440,1920,needle,966,1067,1015,1118
IMG_6004.jpg,1440,1920,needle,1164,870,1215,921
IMG_6004.jpg,1440,1920,needle,1207,622,1256,678
IMG_6004.jpg,1440,1920,needle,1313,321,1351,370
IMG_6004.jpg,1440,1920,needle,1201,222,1250,277
IMG_6004.jpg,1440,1920,needle,385,492,435,544
IMG_6004.jpg,1440,1920,needle,311,709,355,762
IMG_6004.jpg,1440,1920,needle,454,700,502,749
IMG_6004.jpg,1440,1920,needle,331,1713,373,1767
IMG_6004.jpg,1440,1920,needle,139,1812,192,1875
IMG_6004.jpg,1440,1920,needle,480,1191,524,1240
IMG_6004.jpg,1440,1920,needle,777,871,823,921
IMG_6004.jpg,1440,1920,needle,862,383,917,437
IMG_6004.jpg,1440,1920,needle,1338,264,1390,315
IMG_6005.jpg,1440,1920,needle,336,691,371,737
IMG_6005.jpg,1440,1920,needle,392,834,431,873
IMG_6005.jpg,1440,1920,needle,522,465,560,505
IMG_6005.jpg,1440,1920,needle,613,555,649,595
IMG_6005.jpg,1440,1920,needle,782,632,821,673
IMG_6005.jpg,1440,1920,needle,998,781,1033,819
IMG_6005.jpg,1440,1920,needle,905,820,940,857
IMG_6005.jpg,1440,1920,needle,1275,909,1315,949
IMG_6005.jpg,1440,1920,needle,1326,705,1365,749
IMG_6005.jpg,1440,1920,needle,1315,654,1354,695
IMG_6005.jpg,1440,1920,needle,1272,667,1309,704
IMG_6005.jpg,1440,1920,needle,49,1493,91,1552
IMG_6005.jpg,1440,1920,needle,248,1347,290,1395
IMG_6005.jpg,1440,1920,needle,544,1101,585,1152
IMG_6005.jpg,1440,1920,needle,710,1113,750,1159
IMG_6005.jpg,1440,1920,needle,1190,352,1227,394
IMG_6020.jpg,1440,1920,needle,509,404,557,459
IMG_6020.jpg,1440,1920,needle,638,460,684,515
IMG_6020.jpg,1440,1920,needle,933,566,979,627
IMG_6020.jpg,1440,1920,needle,1132,604,1178,659
IMG_6020.jpg,1440,1920,needle,1284,511,1338,574
IMG_6020.jpg,1440,1920,needle,1356,771,1405,831
IMG_6020.jpg,1440,1920,needle,1298,1112,1350,1165
IMG_6020.jpg,1440,1920,needle,1040,1032,1095,1090
IMG_6020.jpg,1440,1920,needle,664,1259,715,1315
IMG_6020.jpg,1440,1920,needle,739,1195,790,1247
IMG_6020.jpg,1440,1920,needle,641,992,691,1043
IMG_6020.jpg,1440,1920,needle,81,1331,126,1383
IMG_6020.jpg,1440,1920,needle,117,1282,158,1331
IMG_6020.jpg,1440,1920,needle,262,1001,310,1053
IMG_6020.jpg,1440,1920,needle,309,1014,360,1058
IMG_6020.jpg,1440,1920,needle,67,688,120,742
IMG_6020.jpg,1440,1920,needle,215,575,266,633
IMG_6024.jpg,1440,1920,needle,670,309,715,365
IMG_6024.jpg,1440,1920,needle,548,613,593,663
IMG_6024.jpg,1440,1920,needle,662,838,699,884
IMG_6024.jpg,1440,1920,needle,947,648,985,694
IMG_6024.jpg,1440,1920,needle,1029,599,1069,651
IMG_6024.jpg,1440,1920,needle,1139,772,1176,821
IMG_6024.jpg,1440,1920,needle,1214,773,1255,826
IMG_6024.jpg,1440,1920,needle,1341,729,1383,781
IMG_6024.jpg,1440,1920,needle,1286,848,1334,903
IMG_6024.jpg,1440,1920,needle,500,1102,541,1153
IMG_6024.jpg,1440,1920,needle,205,1376,247,1427
IMG_6024.jpg,1440,1920,needle,193,1608,231,1657
IMG_6024.jpg,1440,1920,needle,76,1803,123,1861
IMG_6024.jpg,1440,1920,needle,300,1558,332,1600
IMG_6024.jpg,1440,1920,needle,468,1372,506,1417
IMG_6024.jpg,1440,1920,needle,689,1199,728,1246
IMG_6024.jpg,1440,1920,needle,720,1166,756,1206
IMG_6027.jpg,1440,1920,needle,1029,320,1072,371
IMG_6027.jpg,1440,1920,needle,918,440,960,486
IMG_6027.jpg,1440,1920,needle,762,575,800,618
IMG_6027.jpg,1440,1920,needle,1185,601,1224,652
IMG_6027.jpg,1440,1920,needle,1393,761,1435,809
IMG_6027.jpg,1440,1920,needle,1366,836,1406,882
IMG_6027.jpg,1440,1920,needle,233,695,270,737
IMG_6027.jpg,1440,1920,needle,265,729,306,771
IMG_6027.jpg,1440,1920,needle,596,847,634,894
IMG_6027.jpg,1440,1920,needle,706,882,740,924
IMG_6027.jpg,1440,1920,needle,593,934,629,977
IMG_6027.jpg,1440,1920,needle,1134,1059,1176,1105
IMG_6027.jpg,1440,1920,needle,747,1130,782,1168
IMG_6027.jpg,1440,1920,needle,443,1193,481,1241
IMG_6027.jpg,1440,1920,needle,290,1389,326,1433
IMG_6027.jpg,1440,1920,needle,192,1488,226,1533
IMG_6027.jpg,1440,1920,needle,24,1294,60,1337
IMG_6031.jpg,1440,1920,needle,1356,691,1403,739
IMG_6031.jpg,1440,1920,needle,1337,796,1382,847
IMG_6031.jpg,1440,1920,needle,1096,579,1139,624
IMG_6031.jpg,1440,1920,needle,539,463,574,504
IMG_6031.jpg,1440,1920,needle,333,513,373,558
IMG_6031.jpg,1440,1920,needle,1062,498,1098,540
IMG_6031.jpg,1440,1920,needle,1237,715,1268,753
IMG_6031.jpg,1440,1920,needle,769,833,802,869
IMG_6031.jpg,1440,1920,needle,743,876,774,913
IMG_6031.jpg,1440,1920,needle,678,947,709,986
IMG_6031.jpg,1440,1920,needle,711,953,742,988
IMG_6031.jpg,1440,1920,needle,227,1055,268,1096
IMG_6031.jpg,1440,1920,needle,27,1217,64,1263
IMG_6031.jpg,1440,1920,needle,67,1509,102,1556
IMG_6031.jpg,1440,1920,needle,247,1213,277,1252
IMG_6031.jpg,1440,1920,needle,297,1213,329,1254
IMG_6031.jpg,1440,1920,needle,399,1223,437,1269
IMG_6031.jpg,1440,1920,needle,562,1150,600,1193
IMG_6032.jpg,1440,1920,needle,1327,542,1368,589
IMG_6032.jpg,1440,1920,needle,992,478,1032,525
IMG_6032.jpg,1440,1920,needle,1056,592,1097,636
IMG_6032.jpg,1440,1920,needle,522,410,559,447
IMG_6032.jpg,1440,1920,needle,439,402,475,442
IMG_6032.jpg,1440,1920,needle,341,565,374,602
IMG_6032.jpg,1440,1920,needle,746,645,782,680
IMG_6032.jpg,1440,1920,needle,1331,823,1371,869
IMG_6032.jpg,1440,1920,needle,1186,808,1223,853
IMG_6032.jpg,1440,1920,needle,651,760,688,803
IMG_6032.jpg,1440,1920,needle,708,869,742,909
IMG_6032.jpg,1440,1920,needle,320,971,355,1011
IMG_6032.jpg,1440,1920,needle,661,919,692,951
IMG_6032.jpg,1440,1920,needle,466,985,498,1024
IMG_6032.jpg,1440,1920,needle,242,1070,276,1110
IMG_6032.jpg,1440,1920,needle,303,1175,339,1217
IMG_6032.jpg,1440,1920,needle,14,1227,48,1274
IMG_6032.jpg,1440,1920,needle,37,1063,70,1108
IMG_6033.jpg,1440,1920,needle,990,496,1031,543
IMG_6033.jpg,1440,1920,needle,1370,556,1413,602
IMG_6033.jpg,1440,1920,needle,1034,589,1074,634
IMG_6033.jpg,1440,1920,needle,452,457,492,498
IMG_6033.jpg,1440,1920,needle,546,456,577,496
IMG_6033.jpg,1440,1920,needle,790,779,824,819
IMG_6033.jpg,1440,1920,needle,338,753,371,791
